,Unnamed: 0,College_Name,State,City,URL_,Address,Phone_Number
2295,2295,Indira College of Engineering and Management - Courses,Maharashtra,Pune,http://www.indiraicem.ac.in/,"Survey No. 64 and 65, Gat No. 276, At Post Parandwadi, Near Somatne Phata, Tal- Maval, Pune, Maharashtra 410506, India","['(2114) 661500, 661666, Toll Free No. 18002102960 / ', ' 7720010705, 7720010706']"
2296,2296,Indira Gandhi Advance Training Institute - Courses,Delhi,New Delhi,http://www.igati.org/,"Z-128, 2nd Floor, Main Market Mohammadpur, Behind Community Hall, Near Bhikaji Cama Place, New Delhi, Delhi 110066, India",[' 8505996659']
2297,2297,Indira Gandhi College of Arts and Commerce College - Courses,Maharashtra,Nagpur,https://targetstudy.com/university/189/rashtrasant-tukadoji-maharaj-nagpur-university/,"Kalmeshwar, Nagpur, Maharashtra 441501, India","['(07118) 271393 / ', ' 9561092617']"
2298,2298,Indira Gandhi College of Arts and Science - Courses,Kerala,Ernakulam,https://targetstudy.com/university/165/mahatma-gandhi-university-kerala/,"P.O. Nellikkuzhi, Kothamangalam, Ernakulam, Kerala 686691, India","['(0485) 2823349 / ', ' 9072212200 (Principal), 9072212201']"
2299,2299,Indira Gandhi Delhi Technical University for Women - IGITW,Universities in Delhi,,https://www.igdtuw.ac.in/,"Kashmere Gate, Delhi, Delhi 110006, India","['(011) 23900261, 23900264']"
2300,2300,Indira Gandhi Institute of Co-operative Management - Courses,Uttar Pradesh,Lucknow,http://www.igicmlko.co.in/,"Block-B, Sector 18, Rajajiuram, Lucknow, Uttar Pradesh 226017, India","['(0522) 2661820, 2662357']"
2301,2301,Indira Gandhi Institute of Polytechnic & Engineering (IIPE) - Courses,Kerala,Ernakulam,https://targetstudy.com/university/165/mahatma-gandhi-university-kerala/,"P.O. Nellikuzhi, Kothamangalam, Ernakulam, Kerala 686691, India","[' 9544409544, 9633004455']"
2302,2302,Indira Gandhi Institute of Technology - IGIT - Courses,Orissa,Dhenkanal,https://targetstudy.com/university/217/biju-patnaik-university-of-technology/,"Sarang, Dhenkanal, Orissa 759146, India","['(06768) 267086, 267003']"
2303,2303,Indira Gandhi National College - IGN - Courses,Haryana,Kurukshetra,https://www.igncollege.ac.in/,"Ladwa (Dhanora), Kurukshetra, Haryana 136132, India","['(01744) 260114, 260334']"
2304,2304,Indira Gandhi National Open University - IGNOU,Universities in Delhi,,http://www.ignou.ac.in/,"IGNOU Residential Campus Road, Maidan Garhi, New Delhi, Delhi 110068, India","['(011) 29533103, 29533581, 29533715, 29572508 - PIC / ', ' Toll Free No. 1800-112-347']"
2305,2305,Indira Gandhi National Tribal University,Universities in Madhya Pradesh,,http://www.igntu.ac.in/,"Kapil Dhara Road, Mekal Sadan, Amarkantak, Anuppur, Madhya Pradesh 484886, India","['(07629) 484887, (Toll Free No. 1800-233-9777)']"
2306,2306,Indira Gandhi Technological and Medical Sciences University,Universities in Arunachal Pradesh,,http://www.igtamsu.ac.in,"Administrative Block, Quarry-Line, Pai Gate, Hapoli, Ziro, Lower Subansiri, Arunachal Pradesh 791120, India","['(03788) 224202 / ', ' 9774993810, 7085983978, 7085983991']"
2307,2307,Indira Gandhi University,Universities in Haryana,,https://igu.ac.in/,"Rewari - Lokri Road, Meerpur, Rewari, Haryana 122502, India","['(01274) 248753, 248011']"
2308,2308,Indira Institute of Computer Applications - Courses,Tamil Nadu,Thiruvallur,https://targetstudy.com/university/301/university-of-madras/,"No. 1, V.G.R Gardens, V.G.R. Nagar (Near Thiruvallur Collectorate Office), Thiruvallur, Tamil Nadu 631203, India","['(044) 27650160, 27650161 / ', ' 9750273811, 9150111080, 9445229809']"
2309,2309,Indira Institute of Engineering and Technology - Courses,Tamil Nadu,Thiruvallur,https://targetstudy.com/university/264/anna-university-chennai/,"No. 1, V.G.R. Gardens, V.G.R. Nagar, Pandur, Thiruvallur, Tamil Nadu 631203, India","['(044) 27650160, 27650161 / ', ' 9841735858, 9841275875']"
2310,2310,Indira Institute of Management - MCA - Courses,Maharashtra,Pune,https://indiraiimp.edu.in/,"85/5-B, Tathawade, New Pune Mumbai Highway, Pune, Maharashtra 411033, India","['(020) 66759482, 66759480, 66759481']"
2311,2311,Indira Priyadarshini College - Courses,Madhya Pradesh,Chhindwara,https://targetstudy.com/university/176/rani-durgavati-university/,"Parasia Road, Chhindwara, Madhya Pradesh 480001, India","['(07162) 242949 / ', ' 9300410402, 9329280383, 9752880383']"
2312,2312,Indira School of Career Studies - IICS - Courses,Maharashtra,Pune,,"SR. No. 85/5-B, Tathwade, Off New Pune, Mumbai Highway, Wakad, Pune, Maharashtra 411033, India",['(020) 22933279']
2313,2313,Indirapuram Institute of Higher Studies - IIHS - Courses,Uttar Pradesh,Ghaziabad,http://www.theiihs.com/,"Vishisht Shiksha Bhookhand, Nyay Khand 1, Indirapuram, Ghaziabad, Uttar Pradesh 201012, India","['(0120) 2607101 / ', ' 9560994656, 9560994644, 7289935540']"
2314,2314,Indo Asian Academy Degree College - Courses,Karnataka,Bangalore,https://targetstudy.com/university/135/bangalore-university/,"#10, 4th 'D' Main, HRBR Layout 2nd Block, Kalyan Nagar, Bangalore, Karnataka 560043, India","['(080) 25438701, 25453880, 25429692 / ', ' 9900475707']"
2315,2315,Indo Asian Women's Degree College - Courses,Karnataka,Bangalore,https://targetstudy.com/university/135/bangalore-university/,"Ring Road, Kalyan Nagar Bus Stop, Adj., Bangalore, Karnataka 560043, India","['(080) 25444045, 25444004 / ', ' 9845189250 (Chairman)']"
2316,2316,Indo-American College - Courses,Tamil Nadu,Tiruvannamalai,http://iac-cheyyar.com,"Cheyyar, Tiruvannamalai, Tamil Nadu 604407, India","['(04182) 222006, 222604']"
2317,2317,Indore Indira School of Career Studies - Courses,Madhya Pradesh,Indore,http://indoreindira.com/UG/,"Gram Reoti, Behind Aurobindo Hospital, Sanwer Road, Indore, Madhya Pradesh 452015, India","['(0731) 6684150, 6684190']"
2318,2318,Indore Institute of Computer Education - IICE,Madhya Pradesh,Indore,http://www.iiceducation.in/,"133, First Floor, Veda Business Park, Bhawarkuan, Indore, Madhya Pradesh 452001, India","[' 9111333444, 7697046163']"
2319,2319,Indore Institute of Science and Technology - IIST - Courses,Madhya Pradesh,Indore,https://targetstudy.com/university/174/rajiv-gandhi-technical-university/,"Pithampur Road, Opposite Indian Institute of Management, Rau, Indore, Madhya Pradesh 453331, India","['Toll Free No. 1800-103-3069 / ', ' 8224071000, 8225071000']"
2320,2320,Indore Professional Studies Academy - IPSA - Courses,Madhya Pradesh,Indore,https://targetstudy.com/university/175/devi-ahilya-university/,"Knowledge Village, Rajendra Nagar, Indore, Madhya Pradesh 452012, India","['(0731) 4014578 / ', ' 9229498055, 9977835161']"
2321,2321,Indosoft Society for Education Research and Training Academy - Courses,Karnataka,Bangalore,,"#54/3, Puttanna Road, Basavanagudi, Bangalore, Karnataka 560004, India","[' 9845801941, 9480702112']"
2322,2322,Indra Ganesan College of Engineering - Courses,Tamil Nadu,Thiruchirapalli,https://targetstudy.com/university/264/anna-university-chennai/,"Madurai Main Road (NH-45-B), Manikandam, Thiruchirapalli, Tamil Nadu 620012, India","[' 8508688845, 8508688828']"
2323,2323,Indraprastha Institute of Education and Management - IIEM - Courses,Uttar Pradesh,Ghaziabad,https://targetstudy.com/university/318/chaudhary-charan-singh-university-meerut-university/,"Indraprastha Knowledege Park, Jarothi Garh Road, Ghaziabad, Uttar Pradesh 245101, India","[' 9219402813, 9219402812, 9219402813']"
2324,2324,Indraprastha Institute of Information Technology - IIIT Delhi,Universities in Delhi,,http://www.iiitd.ac.in/,"IIIT-Delhi, Okhla Industrial Estate, Phase III, (Near Govind Puri Metro Station), New Delhi, Delhi 110020, India","['(011) 26907400, 26907404, 71985300']"
2325,2325,Indu Management Institute - IMI - Courses,Gujarat,Vadodara,https://targetstudy.com/university/99/veer-narmad-south-gujarat-university/,"Near Vishawmitri Fatak, Near Avadhut Society, Lalbaug, Manjalpur, Vadodara, Gujarat 390011, India","['(0265) 2660558 / ', ' 9099063319']"
2326,2326,Indus College of Engineering - Courses,Orissa,Bhubaneswar,https://targetstudy.com/university/217/biju-patnaik-university-of-technology/,"Barakuda Heights, Bhubaneswar, Orissa 752050, India","['(0674) 2111590, 2111591']"
2327,2327,Indus Institute of Technology and Management - IITM - Courses,Uttar Pradesh,Kanpur,http://www.iitmkanpur.ac.in,"Avadhpuri Road, 6 Lakhanpur, Kanpur, Uttar Pradesh 208024, India","['(0512) 2580061, 2582042 / ', ' 9793158888, 9936891212']"
2328,2328,Indus International University - IIU,Universities in Himachal Pradesh,,http://www.iiuedu.in,"V.P.O. Bathu, Tehsil - Haroli, Una, Himachal Pradesh 174301, India","['(01975) 398200 / ', ' 9318797101, 9318797102, 9318797103']"
2329,2329,Indus University,Universities in Gujarat,,,"Rancharda, Via Thaltej, Ahmedabad, Gujarat 382115, India","['(02764) 260277, 260278, 260279 / ', ' 9099944241, 9099944242']"
2330,2330,Infant Jesus College of Engineering - IJCE - Courses,Tamil Nadu,Thoothukudi,http://ijce.ac.in/,"Tirunelveli - Thoothukudi, National Highway [NH-7A], Kamarajar Nagar, Keela Vallanadu, Thoothukudi, Tamil Nadu 628851, India","['(04630) 302600, 302601 / ', ' 9444446699, 9445983383']"
2331,2331,Infant Jesus College of Engineering and Technology - IJCET - Courses,Tamil Nadu,Thoothukudi,https://targetstudy.com/university/264/anna-university-chennai/,"Tirunelveli - Thoothukudi National Highway, Kamarajar Nagar, Keela Vallanadu, Thoothukudi, Tamil Nadu 628851, India","['(04630) 302600, 302601 / ', ' 9444446699']"
2332,2332,Infi-Zeal Technologies,Delhi,New Delhi,,"Corporate Office:- South Extension, Part 2, New Delhi, Delhi 110049, India","[' 8470001414, 9990520998']"
2333,2333,INFINITY Management and Engineering College - Courses,Madhya Pradesh,Sagar,http://infinitycollege.in/,"Patharia Jat University Road, Sagar, Madhya Pradesh 470223, India","['(07582) 281318, 281319 / ', ' 9575304010, 9993051431, 7000419062']"
2334,2334,Info Institute of Engineering - Courses,Tamil Nadu,Coimbatore,http://www.infoengg.com/,"NH-209, Sathy Road, Coimbatore, Tamil Nadu 641107, India","['(0422) 2363700, 2363705']"
2335,2335,Info International - Institute of Information Technology and Management - Courses,Uttarakhand,Uttarkashi,https://targetstudy.com/university/13640/uttarakhand-open-university/,"Kapoor Gali, Main Market, Uttarkashi, Uttarakhand 249193, India","[' 9897233737, 9456145748']"
2336,2336,Infobit Technologies - Courses,Gujarat,Ahmedabad,https://www.infobittechnologies.com/,"A/26, First Floor, Ajanta Comm. Centre, Above Oshval Restaurant, Opposite Kalupur Comm. Bank, Income Tax Cross Road, Ashram Road, Ahmedabad, Gujarat 380014, India",['(079) 27545170']
2337,2337,Information Technology Resource Center - ITRC - Courses,Madhya Pradesh,Indore,http://www.itrcedu.com/,"""ITRC House"" 306-EB, Sector B, Scheme No. 94, Opposite Bombay Hospital, Indore, Madhya Pradesh 452010, India","['(0731) 4039981, 4046723, 2552625 / ', ' 9303217930, 9303217931']"
2338,2338,Infotech Technology - Courses,Uttarakhand,Almora,,"Maa Nanda Devi Complex, LR Sah Road, Almora, Uttarakhand 263601, India","['(01596) 2331742 / ', ' 9412962314']"
2339,2339,Innocent Hearts Group of Institutions - Courses,Punjab,Jalandhar,https://targetstudy.com/university/238/punjab-technical-university/,"Innocent Hearts Fields, Nakodar Road, Loharam, Jalandhar, Punjab 144026, India","[' 9216194611, 8725033447, 9915876112']"
2340,2340,Innovative Academy,Karnataka,Bangalore,http://www.innovativeacademy.in/,"No. 1268/7, First Floor, Above IDBI Bank, KHB Colony, Bangalore, Karnataka 560079, India",[' 9071354222']
2341,2341,Innovative School of Business and Management - ISBM - Courses,Gujarat,Ahmedabad,,"Swastik Cross Road, C.G. Road, Navrangpura, Ahmedabad, Gujarat 310015, India","['(079) 40077474 / ', ' 9998677474']"
2342,2342,Insoft Institute of IT and Management - Courses,Uttar Pradesh,Noida,,"C-2, 2nd Floor, Sector 10, Noida, Uttar Pradesh 201301, India","['(0120) 4338825, 4575414, 4575416 / ', ' 9810843412, 9810843448']"
2343,2343,Inspiria Knowledge Campus,West Bengal,Siliguri,https://inspiria.edu.in/,"Himachal Vihar, Phase II, Matigara, Siliguri, West Bengal 734010, India",[' 8900755550']
2344,2344,Institiute of Computer and Communication Tehcnology for Women - Courses,Gujarat,Vallabh Vidyanagar,https://targetstudy.com/university/17256/gujarat-technological-university/,"New Vallabh Vvidyanagar, Vallabh Vidyanagar, Gujarat 388120, India",['(02692) 230823']
2345,2345,Institute for Advanced Computer Technology - IACT - Courses,Delhi,,http://www.iacteducation.com,"Corporate Office:- D-306, 3rd Floor, West Vinod Nagar, (Above Punjab National Bank) I.P. Extension, Delhi, Delhi 110092, India","['(011) 22472020 / ', ' 9910039064']"
2346,2346,Institute for Working Professionals - IWP - Courses,Maharashtra,Mumbai,https://targetstudy.com/university/15477/sikkim-manipal-university/,"A/307, Om Rachana CHS Above Hotel Kshirsagar Sector 17, Vash, Mumbai, Maharashtra 400703, India","['(022) 41419439 / ', ' 9322140020']"
2347,2347,Institute of Advance Computing and Management - IACM - Courses,Delhi,New Delhi,,"Corp. Office- D-66, South Extn. I & H-9 South Extn. I, New Delhi, Delhi 110049, India","['(011) 41646444, 41646758, (Toll Free No.  1800-11-4226)']"
2348,2348,Institute of Advance Network Technology - IANT,Karnataka,Bangalore,https://iantindia.com/,"#25, Ground Floor, Grace Mansions, Infantry Road, Shivaji Nagar, Bangalore, Karnataka 560001, India","['(080) 22866668 / ', ' 9986806611, 9986906611']"
2349,2349,Institute of Advance Network Technology - IANT Ashram Road,Gujarat,Ahmedabad,https://www.iantindia.com/,"2nd Floor, Dhanlakshmi Complex, Opposite Jet Airways Office, Income Tax-Cross Road, Ashram Road, Ahmedabad, Gujarat 380009, India","['(079) 30008613, 30008614 / ', ' 9377916611']"
2350,2350,Institute of Advance Network Technology - IANT Chandkheda,Gujarat,Gandhinagar,https://www.iantindia.com/,"208 Sarjan II, Above Punjab National Bank, New C.G. Road, Chandkheda, Gandhinagar, Gujarat 382007, India","['(079) 23290466, 23296611 / ', ' 9377299662']"
2351,2351,Institute of Advance Network Technology - IANT Maninagar,Gujarat,Ahmedabad,https://www.iantindia.com/,"4th Floor, Nikunjchhaya Complex, Near Sankalp Resturant Krishnabaug Maninagar, Ahmedabad, Gujarat 380008, India","['(079) 30488151, 3048812, 3048813, 3048814 / ', ' 9375370066']"
2352,2352,Institute of Advance Network Technology - IANT Naranpura,Gujarat,Ahmedabad,https://www.iantindia.com/,"B-408, Shivalik Yash, 132 ft. Ring Road, Opposite Shastri Nagar, BRTS Bus Stand, Naranpura Cross Road, Naranpura, Ahmedabad, Gujarat 380013, India","['(079) 31206611, 27486611 / ', ' 9377916611']"
2353,2353,Institute of Advanced Studies in Education - IASE,Universities in Rajasthan,,http://www.iaseuniversity.org.in,"Gandhi Vidya Mandir (GVM), Sardarshahr, Rajasthan 331401, India","['(0156) 220025, 222248, 220056']"
2354,2354,Institute of Aeronautical and Marine Engineering - Courses,Karnataka,Bangalore,,"#29, R.K. Layout, Padmanabhanagar, Bangalore, Karnataka 560070, India","['(080) 26694849, 32978999 / ', ' 9886578999, 9343536488']"
2355,2355,Institute of Aeronautical Engineering - Courses,Telangana,Hyderabad,https://targetstudy.com/university/31/jawaharlal-nehru-technological-university/,"Dundigal, Hyderabad, Telangana 500043, India","['(08418) 29705852, 29705853, 29705854 / ', ' 8886234501, 8886234502']"
2356,2356,Institute of Allied Sciences and Computer Applications - IASCA - Courses,Madhya Pradesh,Gwalior,,"I.T.M. Universe Campus, Opposite Sithouli Railway Station, NH-75 Sithouli, Jhansi Road, Gwalior, Madhya Pradesh 475001, India","['(0751) 2440058, 2432989, 2432389, 2432390']"
2357,2357,Institute of Applied Medicines and Research - IAMR - Courses,Uttar Pradesh,Ghaziabad,https://targetstudy.com/university/318/chaudhary-charan-singh-university-meerut-university/,"9th Mile Stone, Delhi-Meerut Road, Duhai, Ghaziabad, Uttar Pradesh 201206, India","['(0120) 2675904, 2675905 / ', ' 9873280467']"
2358,2358,Institute of Armament Technology - AIT,Universities in Maharashtra,,http://www.diat.ac.in/,"Girinagar, Haveli, Pune, Maharashtra 411025, India","['(020) 24304021, 24304424, 24304425, 24304025']"
2359,2359,Institute of Business and Retail Management - IBRM - Courses,Maharashtra,Mumbai,,"03, Laxmi Baug Estate, First Floor, Near Appa Datar Chowk, Phadke Road, Dombivli East, Mumbai, Maharashtra 421201, India","['(0251) 6469649, 6519649 / ', ' 8828899399']"
2360,2360,Institute of Business Management and Research - IBMR - Courses,Maharashtra,Pune,http://www.asmgroup.edu.in/ibmr.html,"MIDC, Block C, Chinchwad, Pune, Maharashtra 411019, India","['(020) 27475090, 27478666 / ', ' 9422009207, 9422009209, 9422009210']"
2361,2361,Institute of Business Management and Rural Development - IBMRD - Courses,Maharashtra,Ahmednagar,https://targetstudy.com/university/195/university-of-pune/,"Vadgaon Gupta (Vilad Ghat), P.O. MIDC, Ahmednagar, Maharashtra 414111, India",['(0241) 2779558 / 2777899 / 2777682']
2362,2362,Institute of Business Management and Technology - Courses,Karnataka,Bangalore,http://www.ibmtedu.org/,"#298, 100 Feet, Ring Road, 4th Phase, 7th Block Extension, 3rd Stage, Banashankari, Bangalore, Karnataka 560085, India","['(080) 26791740 / ', ' 9008026666']"
2363,2363,Institute of Business Studies and Research - IBSAR - Courses,Maharashtra,Mumbai,https://targetstudy.com/university/194/university-of-mumbai/,"Dahivali, Tarfe Need, Karjat, District - Raigad, Mumbai, Maharashtra 410201, India","['(02148) 220030 / ', ' 7506436965, 9323739213']"
2364,2364,Institute of Computer Animation and Design - ICAD - Courses,Maharashtra,Mumbai,,"201, Sterling Ind. Estate, Near Spectra Motor Compound, Ramchander Lane Ext. Malad (W), Mumbai, Maharashtra 400064, India",['(022) 26049797']
2365,2365,Institute of Computer Application - Courses,Uttar Pradesh,Aligarh,https://targetstudy.com/university/330/mangalayatan-university/,"Extended NCR Mathura-Aligarh Highway, 33rd Milestone, Aligarh, Uttar Pradesh 202145, India","['(05713) 258592 / ', ' 7351002561, 9319888888']"
2366,2366,Institute of Computer Science and Technology - ICT - Courses,Uttar Pradesh,Varanasi,,"Mohansarai Mughalsarai VRM Bypass Road, Nibia, Bachchaon, Varanasi, Uttar Pradesh 221011, India","['(0542) 2300187 / ', ' 9984777769, 9984777765, 9984777798']"
2367,2367,Institute of Computer Studies - ICS - Courses,Maharashtra,Pune,https://targetstudy.com/university/195/university-of-pune/,"Pimpri, Pune, Maharashtra 411017, India",['(020) 27475090']
2368,2368,Institute of Computer Technology and Engineering - ICTE - Courses,Uttar Pradesh,Lucknow,http://icte.co.in/,"3rd Floor, Hi-Tech Plaza, Behind Basant Cinema, Lalbagh, Lucknow, Uttar Pradesh 226001, India","['(0522) 4060183, 4060157 / ', ' 9335738186']"
2369,2369,Institute of Computer Technology and Engineering - ICTE Alambagh - Courses,Uttar Pradesh,Lucknow,http://icte.co.in/,"ICTE, 565-K/168, Puran Nagar Dhal, Kanpur Road, Alambagh, Lucknow, Uttar Pradesh 226005, India","['(0522) 4101082, 4000399']"
2370,2370,Institute of Computer Technology and Engineering - ICTE Hardoi - Courses,Uttar Pradesh,Hardoi,,"ICTE, Hemgarh Building, Jindpeer Chauraha, Railway Ganj, Hardoi, Uttar Pradesh 241001, India","[' 9305792285, 9335738186, 9918338718']"
2371,2371,Institute of Computer Technology and Engineering - ICTE Sitapur,Uttar Pradesh,Sitapur,http://icte.co.in/,"First Floor, Volga Campus, Beside Mega Mart Shopping Mall, Eye Hospital Road, Sitapur, Uttar Pradesh 261001, India","['(05862) 270032 / ', ' 9125001243']"
2372,2372,Institute of Cooperative Management - ICM - Courses,Manipur,Imphal,,"Lamphelpat, Imphal West, Imphal, Manipur 795004, India","['\n', ' ']"
2373,2373,Institute of Diploma Studies - Courses,Gujarat,Ahmedabad,,"Sarkhej - Gandhinagar Highway, Chandlodia, Gota, Ahmedabad, Gujarat 382481, India","['(02717) 241911, 241915']"
2374,2374,Institute of Engineering and Management - Courses,Uttar Pradesh,Meerut,http://www.iimtindia.net,"17, Mall Road, Meerut Cantt, Meerut, Uttar Pradesh 250001, India","['(0121) 2655850, 2642006 / ', ' 7617666384']"
2375,2375,Institute of Engineering and Management - IEM - Courses,West Bengal,Kolkata,http://www.iemcal.com,"120, S.D.F. Building, Saltlake Electronics Complex, Kolkata, West Bengal 700091, India","['(033) 23578189, 23572995 / ', ' 9674323320']"
2376,2376,Institute of Engineering and Rural Technology - Courses,Uttar Pradesh,Allahabad,https://www.iert.ac.in/,"#26, Chatham Lines, Allahabad, Uttar Pradesh 211002, India","['(0532) 2544810 / ', ' 9956640825 (Assistant Registrar)']"
2377,2377,Institute of Engineering and Rural Technology - IERT - Courses,Uttar Pradesh,Sitapur,https://targetstudy.com/university/334/gautam-buddh-technical-university/,"H.No. 565, Civil Lines Resora, Sitapur, Uttar Pradesh 261001, India","['(05862) 250010 / ', ' 9838500957, 9838075055, 9838075064']"
2378,2378,Institute of Engineering and Technology - Courses,Uttar Pradesh,Agra,https://targetstudy.com/university/320/dr-bhim-rao-ambedkar-university-agra-university/,"Khandari Campus, Agra, Uttar Pradesh 282002, India","['(0562) 2522622, 2523620']"
2379,2379,Institute of Engineering and Technology - IIET Bhaddal - Courses,Punjab,Ropar,http://www.ietbhaddal.edu.in,"Village - Bhaddal, P.O. Mianpur, Ropar, Punjab 140108, India","['(01881) 244727, 244784 Toll Free No. 1800-180-2625']"
2380,2380,Institute of Engineering Studies - IES - Courses,Telangana,Hyderabad,,"Opposite Airport, Prakashnagar Water Tank Lane, Begumpet
, Hyderabad, Telangana 500003, India","[' 9246501667, 9246506667, 9246571668, 9246571669']"
2381,2381,Institute of Environment and Management - IEM - Courses,Uttar Pradesh,Barabanki,http://www.iemanwari.com,"Village - Kursi, Post - Kursi, Kursi Road, Adjacent to Lucknow, Barabanki, Uttar Pradesh 225001, India","['(05240) 273916, 273913, 273040, 273050 / ', ' 9450650965, 9415463251']"
2382,2382,Institute of Foreign Trade and Management - Courses,Uttar Pradesh,Moradabad,https://targetstudy.com/university/329/mjp-rohilkhand-university/,"Lodhipur Rajput, Delhi Road (NH-24), Moradabad, Uttar Pradesh 244102, India",['(0591) 2360817']
2383,2383,Institute of Genetic Engineering - Courses,West Bengal,Kolkata,https://targetstudy.com/university/372/west-bengal-university-of-technology/,"30, Thakurhat Road, Badu, Madhyamgram, Kolkata, West Bengal 700128, India","['(033) 25260051, 25260052, 25260053 / ', ' 9732708548, 9831117775, 9831095960']"
2384,2384,Institute of Global Business Management Studies - IGBMS - Courses,Karnataka,Bangalore,https://targetstudy.com/university/238/punjab-technical-university/,"No. 1699, (43/1) First Main Road 2nd Block 3rd Stage Dr. Rajkumar Road Rajaji Nagar, Bangalore, Karnataka 560021, India",['(080) 23429917']
2385,2385,Institute of Hospitality and Management - IHM,Punjab,Patiala,https://targetstudy.com/university/239/punjabi-university/,"Chandigarh - Rajpura Highway, Near Banur Barrier, Banur, Patiala, Punjab 140601, India","['(0172) 4280000 / ', ' 9779450102']"
2386,2386,Institute of Hotel and Restaurant Management - IHRM - Courses,West Bengal,Kolkata,https://targetstudy.com/university/372/west-bengal-university-of-technology/,"Sonargaon Park, Tegharia, Sonarpur, Kolkata, West Bengal 700150, India","['(033) 24346885, 24347138 / ', ' 9830529846, 9830566266']"
2387,2387,Institute of Hotel Management Studies (IHMS) - Courses,Uttarakhand,Garhwal,https://targetstudy.com/university/340/hemwati-nandan-bahuguna-garhwal-university/,"B.E.L. Road, Balbhadrapur, Kotdwar, Garhwal, Uttarakhand 246149, India","['(01382) 231892, 231893 / ', ' 7902000023, 8057726863']"
2388,2388,Institute of Indian Aviation and Allied Management (IIAAM) - Courses,Karnataka,Bangalore,https://targetstudy.com/university/135/bangalore-university/,"Teachers' Academy Circle, Hennur Main Road, HBR Layout 2nd Block, Kalyan Nagar, Bangalore, Karnataka 560043, India",[' 8884948888']
2389,2389,Institute of Informatics and Management Sciences - Courses,Uttar Pradesh,Meerut,https://targetstudy.com/university/318/chaudhary-charan-singh-university-meerut-university/,"IMS, Anuyogipuram, Garh Road, Meerut, Uttar Pradesh 250004, India","[' 7088001335, 9997798280, 9997798291']"
2390,2390,Institute of Information and Commercial Technology - Courses,Bihar,Purnia,,"Near Bhatta Bazar, Khiru Chowk, Barihat School Road, Purnia, Bihar 854301, India","[' 9934870500, 9304712343']"
2391,2391,Institute of Information and Communication Technology - IICT - Courses,Gujarat,Ahmedabad,https://targetstudy.com/university/2415/indus-institute-of-technology-and-engineering/,"Rancharda, Via- Thaltej, Ahmedabad, Gujarat 382115, India","[' 9099944241, 9099944242']"
2392,2392,Institute of Information Security,Maharashtra,Mumbai,http://iisecurity.in/,"5th Floor, Lotus Business Park, Veera Desai Industrial Estate, Near Barbeque Nation, Andheri (W), Mumbai, Maharashtra 400053, India","['(022) 49711576, 26392628, 26399353']"
2393,2393,Institute of Information Technology and Management - IITM - Courses,Delhi,New Delhi,https://targetstudy.com/university/72/guru-gobind-singh-indraprastha-university/,"D-29, Institutional Area, Janakpuri, New Delhi, Delhi 110058, India","['(011) 28525882, 28520239, 28525051']"
2394,2394,Institute of Information Technology and Management - ITM - Courses,Uttarakhand,Dehradun,https://targetstudy.com/university/13640/uttarakhand-open-university/,"168 Arhat Bazar, Opposite SBI, Dehradun, Uttarakhand 248001, India","['(0135) 2726741 / ', ' 935999309, 9412053862']"
2395,2395,Institute of Management - Courses,Maharashtra,Kolhapur,https://targetstudy.com/university/191/shivaji-university/,"Kadamwadi Campus, Kolhapur, Maharashtra 416003, India","['(0231) 2668654, 2652426 / ', ' 9823079600']"
2396,2396,Institute of Management and Advance Global Excellence - IMAGE - Courses,Orissa,Bhubaneswar,https://targetstudy.com/university/229/utkal-university/,"Satyavihar, Rasulgarh, Bhubaneswar, Orissa 751010, India","[' 9853087891, 9853087808']"
2397,2397,Institute of Management and Computer Studies - IMCST - Courses,Maharashtra,Mumbai,https://targetstudy.com/university/194/university-of-mumbai/,"C-4, Wagle Industrial Estate, Near Mulund (W) Check Naka, Opposite Aplab, Mumbai, Maharashtra 400604, India","['(022) 25832452, 25834443, 25832466, 25832464 / ', ' 8454074320, 7506922323, 9029191590']"
2398,2398,Institute of Management and Entrepreneurship Development - IMED - Courses,Maharashtra,Pune,http://imed.bharatividyapeeth.edu/,"Erandwane Campus, Paud Road, Kothrud, Pune, Maharashtra 411038, India","['(020) 25448005, 25425517']"
2399,2399,Institute of Management and Information Technology - IMIT - Courses,Orissa,Cuttack,http://www.imit.ac.in/,"Post-SCB Medical Post Office, Cuttack, Orissa 753007, India",['(0671) 2414711']
2400,2400,Institute of Management and Research - IMR - Courses,Uttar Pradesh,Ghaziabad,http://www.imrghaziabad.in/,"8th Milestone, Delhi - Meerut Road, Ghaziabad, Uttar Pradesh 201002, India","['(0120) 2775419 / ', ' 9716371747, 9716371757, 7503045636, 7503045619']"
2401,2401,Institute of Management and Rural Development Administration - IMRDA - Courses,Maharashtra,Sangli,https://targetstudy.com/university/60423/bharati-vidyapeeth-university-institute-of-management-and-research/,"Rajwada Chowk, Bharati Bhavan, Sangli, Maharashtra 416416, India",['(0233) 2325776']
2402,2402,Institute of Management and Technical Studies - IMTS - Courses,Uttar Pradesh,Noida,https://www.imtsinstitute.com/,"Head Office:- G-38, 2nd Floor, Sector 3, Noida, Uttar Pradesh 201301, India",[' 9210989898']
2403,2403,Institute of Management and Technology - IMT Faridabad - Courses,Haryana,Faridabad,https://targetstudy.com/university/109/maharshi-dayanand-university/,"Tigaon Road, Near Sai Dham, Sector 86, Faridabad, Haryana 121002, India","[' 9711934056, 9999251200, 8130025652, 7290040404']"
